t,u,e
141.2001,1.14031279371,-0.113741179258
141.3001,1.13984451438,-0.113691028375
141.4001,1.13937849501,-0.113639874169
141.5001,1.13891472599,-0.113587724075
141.6001,1.13845318935,-0.113534589414
141.7001,1.13799387008,-0.113480480145
141.8001,1.13753675234,-0.113425406599
141.9001,1.13708181955,-0.11336937947
142.0001,1.1366290543,-0.113312409813
142.1001,1.13617843846,-0.113254509042
142.2001,1.13572995308,-0.113195688926
142.3001,1.13528357848,-0.113135961583
142.4001,1.13483930164,-0.113075335903
142.5001,1.13439710748,-0.11301382174
142.6001,1.13395696864,-0.112951434844
142.7001,1.13351886404,-0.11288818793
142.8001,1.13308277199,-0.112824093966
142.9001,1.13264867028,-0.112759166164
143.0001,1.13221653611,-0.112693417977
143.1001,1.13178634618,-0.112626863086
143.2001,1.13135807664,-0.1125595154
143.3001,1.13093170315,-0.112491389041
143.4001,1.13050720294,-0.112422497425
143.5001,1.13008455111,-0.112352854891
143.6001,1.12966372109,-0.112282476515
143.7001,1.12924468695,-0.112211377067
143.8001,1.12882742234,-0.112139571485
143.9001,1.12841190053,-0.112067074863
144.0001,1.12799809438,-0.111993902446
144.1001,1.12758597641,-0.111920069624
144.2001,1.12717551874,-0.111845591918
144.3001,1.12676669318,-0.111770484978
144.4001,1.12635947843,-0.111694761448
144.5001,1.12595384444,-0.111618437732
144.6001,1.12554976096,-0.111541530285
144.7001,1.12514719951,-0.111464054777
144.8001,1.12474613141,-0.111386026924
144.9001,1.12434652785,-0.111307462478
145.0001,1.12394835987,-0.111228377215
145.1001,1.12355159837,-0.111148786931
145.2001,1.12315621418,-0.111068707426
145.3001,1.12276217802,-0.110988154499
145.4001,1.12236946138,-0.110907144194
145.5001,1.12197803453,-0.110825692163
145.6001,1.12158786804,-0.110743814139
145.7001,1.12119893259,-0.11066152584
145.8001,1.12081119885,-0.110578842935
145.9001,1.12042463754,-0.110495781038
146.0001,1.12003921942,-0.110412355692
146.1001,1.11965491534,-0.110328582364
146.2001,1.11927169624,-0.110244476437
146.3001,1.1188895332,-0.110160053169
146.4001,1.11850839941,-0.110075326884
146.5001,1.118128265,-0.109990313146
146.6001,1.11774910164,-0.109905026816
146.7001,1.11737088121,-0.109819482612
146.8001,1.1169935758,-0.109733695101
146.9001,1.11661715774,-0.109647678685
147.0001,1.11624159964,-0.109561447595
147.1001,1.11586687437,-0.10947501588
147.2001,1.11549295513,-0.109388397395
147.3001,1.11511981477,-0.109301606172
147.4001,1.11474742381,-0.10921465761
147.5001,1.11437575855,-0.109127563704
147.6001,1.1140047932,-0.109040337664
147.7001,1.11363450232,-0.108952992482
147.8001,1.11326486085,-0.108865540925
147.9001,1.11289584415,-0.108777995522
148.0001,1.11252742796,-0.108690368559
148.1001,1.11215958847,-0.108602672067
148.2001,1.1117923023,-0.108514917815
148.3001,1.11142554612,-0.108427117924
148.4001,1.11105929658,-0.108339284892
148.5001,1.11069353241,-0.108251428753
148.6001,1.11032823206,-0.10816356034
148.7001,1.10996337452,-0.1080756902
148.8001,1.10959893931,-0.107987828587
148.9001,1.1092349065,-0.107899985453
149.0001,1.10887125674,-0.107812170443
149.1001,1.10850797127,-0.107724392884
149.2001,1.10814503193,-0.107636661777
149.3001,1.10778241731,-0.10754898763
149.4001,1.10742010716,-0.107461380369
149.5001,1.10705808816,-0.107373846597
149.6001,1.10669634389,-0.107286394342
149.7001,1.10633485855,-0.107199031314
149.8001,1.10597361694,-0.107111764893
149.9001,1.1056126045,-0.107024602127
150.0001,1.10525180731,-0.106937549723
150.1001,1.1048912121,-0.106850614044
150.2001,1.10453080626,-0.106763801103
150.3001,1.10417057234,-0.106677118913
150.4001,1.10381049779,-0.106590573333
150.5001,1.10345057422,-0.106504168373
150.6001,1.10309079091,-0.10641790897
150.7001,1.10273113778,-0.106331799724
150.8001,1.10237160539,-0.10624584489
150.9001,1.10201218495,-0.106160048373
151.0001,1.10165286835,-0.106074413729
151.1001,1.10129364813,-0.105988944153
151.2001,1.10093451751,-0.105903642483
151.3001,1.10057546671,-0.105818514503
151.4001,1.10021649091,-0.10573356182
151.5001,1.09985758601,-0.105648785629
151.6001,1.09949874755,-0.105564187722
151.7001,1.09913997177,-0.105479769555
151.8001,1.09878125555,-0.105395532245
151.9001,1.09842259647,-0.105311476569
152.0001,1.0980639928,-0.105227602965
152.1001,1.09770544353,-0.105143911522
152.2001,1.09734694831,-0.105060401985
152.3001,1.0969885,-0.104977077853
152.4001,1.09663010284,-0.104893936462
152.5001,1.0962717587,-0.10481097648
152.6001,1.09591346932,-0.104728196696
152.7001,1.09555523708,-0.104645595585
152.8001,1.09519706502,-0.104563171317
152.9001,1.09483895683,-0.104480921747
153.0001,1.09448091687,-0.104398844422
153.1001,1.09412295015,-0.104316936575
153.2001,1.09376506197,-0.104235195245
153.3001,1.09340724141,-0.104153622052
153.4001,1.09304950555,-0.10407221038
153.5001,1.09269186053,-0.103990956671
153.6001,1.09233431301,-0.103909857104
153.7001,1.09197687013,-0.103828907596
153.8001,1.09161953955,-0.10374810381
153.9001,1.09126232941,-0.103667441148
154.0001,1.09090524834,-0.103586914762
154.1001,1.09054830546,-0.103506519552
154.2001,1.09019151001,-0.103426250686
154.3001,1.08983487016,-0.103346105423
154.4001,1.08947839762,-0.103266076142
154.5001,1.08912210318,-0.10318615708
154.6001,1.08876599806,-0.103106342269
154.7001,1.08841009389,-0.103026625537
154.8001,1.08805440276,-0.102947000515
154.9001,1.08769893714,-0.102867460637
155.0001,1.08734370993,-0.102787999148
155.1001,1.08698873443,-0.102708609104
155.2001,1.0866340252,-0.102629284029
155.3001,1.08627959819,-0.10255001802
155.4001,1.08592546659,-0.102470802623
